symbol,displayName,industry,dateListed,marketCap,xid,priceChangeFiveDayPercent,isRecentListing
AU1,THE AGENCY GROUP AUSTRALIA LTD,Real Estate Management & Development,2007-12-18,12000144,9130940,-6.451612903225802,False
GO2,THE GO2 PEOPLE LTD,Commercial & Professional Services,2017-10-31,6082861,436332016,0.0,False
HPC,THE HYDRATION PHARMACEUTICALS COMPANY LIMITED,Household & Personal Products,2021-12-14,12445402,689647908,0.0,False
TLC,THE LOTTERY CORPORATION LIMITED,Consumer Services,2022-05-24,11351435685,722558151,-0.778210116731501,False
TMH,THE MARKET HERALD LIMITED,Media & Entertainment,2016-09-15,115550129,363486607,0.0,False
OJC,THE ORIGINAL JUICE CO. LTD,"Food, Beverage & Tobacco",2012-06-29,29586349,791469457,9.999999999999995,False
TRS,THE REJECT SHOP LIMITED,Consumer Discretionary Distribution & Retail,2004-06-01,155614353,272313,3.0000000000000027,False
SGR,THE STAR ENTERTAINMENT GROUP LIMITED,Consumer Services,2011-06-06,2314713654,34171005,0.6825938566552907,False
TSN,THE SUSTAINABLE NUTRITION GROUP LTD,"Food, Beverage & Tobacco",2003-12-23,2392969,37749,0.0,False
TGM,THETA GOLD MINES LIMITED,Materials,2011-04-07,34664508,28544970,-8.33333333333333,False
TMZ,THOMSON RESOURCES LIMITED,Materials,2010-12-17,SUSPENDED,27308384,0.0,False
THR,THOR ENERGY PLC,Materials,2006-09-27,10768108,5372906,12.50000000000001,False
TGA,THORN GROUP LIMITED,Consumer Discretionary Distribution & Retail,2006-12-13,38935701,6063603,-2.18340611353711,False
TOP,THORNEY OPPORTUNITIES LTD,Not Applic,2000-03-22,102488110,288467,-0.9174311926605512,False
TEK,THORNEY TECHNOLOGIES LTD,Not Applic,2005-05-10,78632604,1729302,0.0,False
TIA,TIAN AN AUSTRALIA LIMITED,Real Estate Management & Development,1985-12-11,23384384,225701,3.703703703703707,False
TPO,TIAN POH RESOURCES LIMITED,Materials,2014-11-11,SUSPENDED,80254703,0.0,False
TIE,TIETTO MINERALS LIMITED,Materials,2018-01-18,663391769,448318793,4.310344827586211,False
TIG,TIGERS REALM COAL LIMITED,Materials,2011-08-29,169867131,36767206,1.3344026738283132e-14,False
TML,TIMAH RESOURCES LIMITED,Utilities,2015-09-16,5593351,299462834,0.0,False
TNY,TINYBEANS GROUP LTD,Media & Entertainment,2017-04-21,13504800,404061095,-10.638297872340424,False
TRP,TISSUE REPAIR LTD,"Pharmaceuticals, Biotechnology & Life Sciences",2021-11-18,12244131,684838542,-2.38095238095237,False
TTM,TITAN MINERALS LIMITED,Materials,2006-11-15,86087664,5892636,-9.677419354838708,False
TSL,TITANIUM SANDS LIMITED,Materials,1988-12-22,15470376,230900,-8.333333333333341,False
TTT,TITOMIC LIMITED,Materials,2017-09-21,28471063,428438976,0.0,False
TVN,TIVAN LIMITED,Materials,1971-02-18,104131367,270382,-2.6315789473684235,False
TOU,TLOU ENERGY LIMITED,Energy,2013-04-09,30736481,55587714,-11.428571428571438,False
TMK,TMK ENERGY LIMITED,Energy,2008-07-10,83475000,12274066,12.50000000000001,False
TRT,TODD RIVER RESOURCES LIMITED,Materials,2017-04-06,6935733,382171155,33.333333333333336,False
TI1,TOMBADOR IRON LIMITED,Materials,2004-11-22,49150595,50941836,0.0,False
TBA,TOMBOLA GOLD LTD,Materials,2012-05-03,SUSPENDED,43444206,0.0,False
TEE,TOP END ENERGY LIMITED,Energy,2022-04-04,12880625,690472170,-2.6315789473684235,False
TSI,TOP SHELF INTERNATIONAL HOLDINGS LTD,"Food, Beverage & Tobacco",2020-12-10,58076978,629538016,-7.482993197278903,False
TOE,TORO ENERGY LIMITED,Energy,2006-03-24,43588876,4306780,0.0,False
TOR,TORQUE METALS LIMITED..,Materials,2021-06-25,9533704,654869157,-13.636363636363637,False
TRE,TOUBANI RESOURCES INC.,Class Pend,2022-11-28,17373830,757719465,6.250000000000005,True
TVL,TOUCH VENTURES LIMITED,Financial Services,2021-09-29,66042990,679871607,4.444444444444448,False
THL,TOURISM HOLDINGS RENTALS LIMITED,Transportation,2022-12-02,776868922,716046868,0.0,True
TWR,TOWER LIMITED,Insurance,1999-09-28,204921353,56664148,-5.263157894736827,False
TOY,TOYS'R'US ANZ LIMITED,Consumer Discretionary Distribution & Retail,2000-09-14,16398647,113575,-12.195121951219507,False
TPC,TPC CONSOLIDATED LIMITED,Utilities,2007-07-16,29804106,7678156,-4.580152671755729,False
TPG,TPG TELECOM LIMITED.,Telecommunication Services,2020-06-30,8962026845,598226971,-2.6530612244897935,False
TTI,TRAFFIC TECHNOLOGIES LTD.,Transportation,1998-02-17,9849712,273316,1.3344026738283132e-14,False
TRJ,TRAJAN GROUP HOLDINGS LIMITED,"Pharmaceuticals, Biotechnology & Life Sciences",2021-06-07,279828792,658404285,1.3440860215053716,False
TKL,TRAKA RESOURCES LIMITED,Materials,2003-11-20,4336647,269133,0.0,False
TCO,TRANSMETRO CORPORATION LIMITED,Consumer Services,1987-09-17,17397611,266012,0.0,False
TCL,TRANSURBAN GROUP,Transportation,1996-03-14,43496380156,265926,-1.6174402250351647,False
TWE,TREASURY WINE ESTATES LIMITED,"Food, Beverage & Tobacco",2011-05-10,9362370843,31673737,3.450980392156859,False
TKM,TREK METALS LIMITED,Materials,2007-07-05,23656430,7884267,4.545454545454549,False
TEG,TRIANGLE ENERGY (GLOBAL) LIMITED,Energy,2006-01-06,26142437,21727633,-2.5641025641025665,False
TGF,TRIBECA GLOBAL NATURAL RESOURCES LIMITED,Not Applic,2018-10-12,144986250,493257773,1.9704433497536966,False
TBR,TRIBUNE RESOURCES LIMITED,Materials,1989-05-04,188885077,265607,4.225352112676067,False
TMG,TRIGG MINERALS LIMITED,Materials,2019-10-03,6041539,473101127,-6.250000000000005,False
TON,TRITON MINERALS LTD,Materials,2009-08-14,38717957,19876209,-3.333333333333325,False
TRY,TROY RESOURCES LIMITED,Materials,1987-03-05,SUSPENDED,272492,0.0,False
TRM,TRUSCOTT MINING CORPORATION LIMITED,Materials,2007-04-18,SUSPENDED,6785711,0.0,False
TRU,TRUSCREEN GROUP LIMITED,Health Care Equipment & Services,2021-01-06,12082618,631399129,0.0,False
TTA,TTA HOLDINGS LIMITED,Consumer Discretionary Distribution & Retail,2006-02-16,2198775,3916121,0.0,False
TUA,TUAS LIMITED,Telecommunication Services,2020-06-30,662567887,597584983,13.076923076923071,False
2BE,TUBI LIMITED,Energy,2019-06-14,SUSPENDED,538769459,0.0,False
TUL,TULLA RESOURCES PLC,Materials,2021-03-18,80451001,646025425,-5.660377358490571,False
TGN,TUNGSTEN MINING NL,Materials,2012-12-17,86505570,51013204,-8.33333333333333,False
TCG,TURACO GOLD LIMITED,Materials,2008-07-22,27801583,12261638,3.030303030303033,False
TRA,TURNERS AUTOMOTIVE GROUP LIMITED,Consumer Discretionary Distribution & Retail,2017-07-28,285243813,419008734,-6.060606060606053,False
TYM,TYMLEZ GROUP LIMITED,Software & Services,2018-12-13,14198539,505819452,-7.692307692307686,False
TYX,TYRANNA RESOURCES LIMITED,Materials,2007-07-11,38502805,7678160,-14.999999999999996,False
TYR,TYRO PAYMENTS LIMITED,Financial Services,2019-12-06,750693516,565645988,2.85714285714286,False
TZL,TZ LIMITED,Technology Hardware & Equipment,1987-01-22,8086660,274830,-27.27272727272727,False
UUL,ULTIMA UNITED LIMITED,Real Estate Management & Development,2007-06-01,SUSPENDED,7402563,0.0,False
URW,UNIBAIL-RODAMCO-WESTFIELD,Equity Real Estate Investment Trusts (REITs),2018-05-31,10435285018,471694424,-10.117647058823522,False
USL,UNICO SILVER LIMITED,Materials,2017-04-19,36156789,373098466,7.142857142857129,False
UMG,UNITED MALT GROUP LIMITED,"Food, Beverage & Tobacco",2020-03-24,1029176224,584421563,39.751552795031046,False
UOS,UNITED OVERSEAS AUSTRALIA LIMITED,Real Estate Management & Development,1988-02-17,866330873,277508,-1.7857142857142871,False
UNT,UNITH LTD,Media & Entertainment,1999-12-16,25581654,238505,18.518518518518523,False
UBI,UNIVERSAL BIOSENSORS INC.,Health Care Equipment & Services,2006-12-13,53092359,5980330,0.0,False
UNI,UNIVERSAL STORE HOLDINGS LIMITED,Consumer Discretionary Distribution & Retail,2020-11-16,379768010,626329749,-0.19960079840318937,False
UBN,URBANISE.COM LIMITED,Software & Services,2014-09-22,34664693,656661393,0.8264462809917363,False
URF,US MASTERS RESIDENTIAL PROPERTY FUND,Equity Real Estate Investment Trusts (REITs),2012-07-23,240999818,48279033,-1.5625000000000013,False
USQ,US STUDENT HOUSING REIT,Equity Real Estate Investment Trusts (REITs),2022-03-08,55541218,696657316,0.0,False
UCM,USCOM LIMITED,Health Care Equipment & Services,2003-12-10,8938615,275565,7.142857142857133,False
UVA,UVRE LIMITED,Materials,2022-06-07,3967300,722376295,-3.0000000000000027,False
VAL,VALOR RESOURCES LIMITED,Materials,1997-08-29,18865174,181127,11.111111111111121,False
VR8,VANADIUM RESOURCES LIMITED,Materials,2017-11-03,35362103,428110243,2.8571428571428594,False
VAR,VARISCAN MINES LIMITED,Materials,1987-08-20,6998660,235546,4.761904761904749,False
VMG,VDM GROUP LIMITED,Capital Goods,2006-02-15,6927661,3916119,0.0,False
VR1,VECTION TECHNOLOGIES LTD,Software & Services,2017-03-17,49569915,400443106,12.499999999999995,False
VBS,VECTUS BIOSYSTEMS LIMITED,"Pharmaceuticals, Biotechnology & Life Sciences",2016-02-23,24999074,321033767,-18.518518518518523,False
VEE,VEEM LTD,Capital Goods,2016-10-26,69216921,368486095,-1.9047619047619064,False
VNT,VENTIA SERVICES GROUP LIMITED,Capital Goods,2021-11-19,2147265957,688013139,6.224066390041489,False
VMS,VENTURE MINERALS LIMITED,Materials,2006-09-22,35334152,5361441,0.0,False
VMC,VENUS METALS CORPORATION LIMITED,Materials,2007-06-12,28492589,7363198,3.3333333333333366,False
VBC,VERBREC LIMITED,Capital Goods,2007-12-11,28791902,9258833,4.0000000000000036,False
VRS,VERIS LIMITED,Commercial & Professional Services,2008-06-25,48184951,11893280,-1.0752688172043021,False
VTX,VERTEX MINERALS LIMITED,Materials,2022-01-17,4090800,688496995,2.500000000000002,False
VG1,VGI PARTNERS GLOBAL INVESTMENTS LIMITED,Not Applic,2017-09-28,532529202,429004886,1.6339869281045694,False
VHM,VHM LIMITED,Materials,2023-01-09,155143455,772116662,-0.6250000000000006,True
VIA,VIAGOLD RARE EARTH RESOURCES HOLDINGS LIMITED,Materials,1996-02-07,SUSPENDED,280634,0.0,False
VCX,VICINITY CENTRES,Equity Real Estate Investment Trusts (REITs),2011-12-05,8922459702,40340790,-0.25316455696203116,False
VIG,VICTOR GROUP HOLDINGS LIMITED,Software & Services,2014-05-09,17166800,74450218,0.0,False
VTM,VICTORY METALS LIMITED,Materials,2021-07-22,12448996,662408690,22.857142857142865,False
VOL,VICTORY OFFICES LIMITED,Real Estate Management & Development,2019-06-14,SUSPENDED,538758709,0.0,False
VKA,VIKING MINES LIMITED,Materials,2010-05-12,12303101,23718456,20.0,False
VEN,VINTAGE ENERGY LTD,Energy,2018-09-17,56750524,489450530,1.3513513513513526,False
VIP,VIP GLOVES LTD,Health Care Equipment & Services,1997-02-05,SUSPENDED,263735,0.0,False
VUK,VIRGIN MONEY UK PLC,Banks,2016-02-03,3530965701,325096015,-1.5444015444015287,False
VMM,VIRIDIS MINING AND MINERALS LIMITED,Materials,2022-01-24,8495493,692151730,0.0,False
VTI,VISIONEERING TECHNOLOGIES INC.,Health Care Equipment & Services,2017-03-28,6265821,400412448,2.325581395348839,False
VGL,VISTA GROUP INTERNATIONAL LIMITED.,Software & Services,2014-08-11,279830512,77350962,-5.8823529411764675,False
VTG,VITA GROUP LIMITED,Consumer Discretionary Distribution & Retail,2005-11-02,24182377,3347787,3.703703703703707,False
VLS,VITA LIFE SCIENCES LIMITED..,"Pharmaceuticals, Biotechnology & Life Sciences",2007-08-23,75322257,8107229,-1.7241379310344767,False
VML,VITAL METALS LIMITED,Materials,2005-10-11,84898396,3292163,-11.111111111111104,False
VIT,VITURA HEALTH LIMITED,Health Care Equipment & Services,2019-11-07,178090263,560132375,-14.1025641025641,False
VEA,VIVA ENERGY GROUP LIMITED,Energy,2018-07-13,4571437159,478838978,5.923344947735189,False
VVA,VIVA LEISURE LIMITED,Consumer Services,2019-06-07,111954706,537673599,5.0847457627118695,False
VMT,VMOTO LIMITED,Automobiles & Components,2002-01-31,99995598,222358,0.0,False
VHT,VOLPARA HEALTH TECHNOLOGIES LIMITED,Health Care Equipment & Services,2016-04-27,194378780,343025665,0.0,False
VPR,VOLT POWER GROUP LIMITED,Utilities,1991-04-18,10716208,217222,0.0,False
VRC,VOLT RESOURCES LIMITED,Materials,2003-12-19,39394239,28038021,0.0,False
VSR,VOLTAIC STRATEGIC RESOURCES LTD,Energy,2011-01-21,7578904,27605545,6.250000000000005,False
VN8,VONEX LIMITED..,Telecommunication Services,2018-06-13,15196802,473535907,0.0,False
VRX,VRX SILICA LIMITED,Materials,2011-02-24,55479900,28104843,0.0,False
VUL,VULCAN ENERGY RESOURCES LIMITED,Materials,2018-05-30,760207095,471312821,-3.799654576856645,False
VSL,VULCAN STEEL LIMITED,Materials,2021-11-04,971109347,686314180,-2.741514360313315,False
VYS,VYSARN LIMITED,Materials,2007-12-14,35576028,8990707,1.111111111111112,False
WAK,WA KAOLIN LIMITED,Materials,2020-11-26,50164853,624836156,-3.5714285714285743,False
WA1,WA1 RESOURCES LTD,Materials,2022-02-08,51294000,694346863,-5.508474576271182,False
WGN,WAGNERS HOLDING COMPANY LIMITED,Materials,2017-12-08,116323572,442407677,8.256880733944941,False
WKT,WALKABOUT RESOURCES LTD,Materials,2006-11-07,69420972,5933269,0.0,False
WAA,WAM ACTIVE LIMITED,Not Applic,2008-01-11,57456662,9258831,-1.2903225806451624,False
WMA,WAM ALTERNATIVE ASSETS LIMITED,Not Applic,2014-06-16,208529825,75736395,0.46728971962615823,False
WAM,WAM CAPITAL LIMITED,Not Applic,1999-08-12,1706786927,283643,-0.6250000000000006,False
WGB,WAM GLOBAL LIMITED,Not Applic,2018-06-22,633933612,467414902,0.5602240896358549,False
WLE,WAM LEADERS LIMITED,Not Applic,2016-05-30,1702450510,349616320,4.713804713804703,False
WMI,WAM MICROCAP LIMITED,Not Applic,2017-06-28,315067559,415451432,-0.6666666666666673,False
WAX,WAM RESEARCH LIMITED,Not Applic,2003-08-19,255272681,285475,0.0,False
WAR,WAM STRATEGIC VALUE LIMITED,Not Applic,2021-06-28,173821359,662282681,0.5208333333333338,False
WA8,WARRIEDAR RESOURCES LIMITED,Materials,2011-05-18,65766085,31718959,-7.142857142857149,False
SOL,WASHINGTON H SOUL PATTINSON & COMPANY LIMITED,Energy,1903-01-21,10583577743,257488,4.830053667262975,False
WAT,WATERCO LIMITED,Consumer Durables & Apparel,1989-03-23,144087620,283709,0.0,False
W2V,WAY 2 VAT LTD.,Software & Services,2021-09-17,2122056,674482191,-9.999999999999993,False
WPR,WAYPOINT REIT,Equity Real Estate Investment Trusts (REITs),2016-08-03,1692977698,358093196,2.4096385542168695,False
WQG,WCM GLOBAL GROWTH LIMITED,Not Applic,2017-06-23,215273333,409596669,3.587443946188344,False
WCG,WEBCENTRAL LTD,Software & Services,1999-12-14,28452270,202072,-6.521739130434774,False
WEB,WEBJET LIMITED,Consumer Services,1997-11-19,2639501740,284512,2.985074626865674,False
WBT,WEEBIT NANO LTD,Semiconductors & Semiconductor Equipment,2010-12-21,797011524,27506023,-29.394812680115272,False
WLD,WELLARD LIMITED,"Food, Beverage & Tobacco",2015-12-10,30281268,319871741,0.0,False
WFL,WELLFULLY LIMITED,"Pharmaceuticals, Biotechnology & Life Sciences",2000-05-29,OTHER,220245,0.0,False
WNX,WELLNEX LIFE LIMITED,"Food, Beverage & Tobacco",2017-03-15,27719186,400429759,-1.4705882352941189,False
WES,WESFARMERS LIMITED,Consumer Discretionary Distribution & Retail,1984-11-15,56010971485,284705,1.2870275791624013,False
WAF,WEST AFRICAN RESOURCES LIMITED,Materials,2010-06-11,1008224081,24326657,-3.500000000000003,False
WC1,WEST COBAR METALS LIMITED,Materials,2021-10-01,8547762,674476819,3.529411764705869,False
WWI,WEST WITS MINING LIMITED,Materials,2007-12-19,30228528,9532038,1.3344026738283132e-14,False
WSR,WESTAR RESOURCES LIMITED,Materials,2020-12-17,2425272,626677736,-13.888888888888884,False
WGR,WESTERN GOLD RESOURCES LIMITED.,Materials,2021-07-23,3895412,661047474,-15.68627450980391,False
WMG,WESTERN MINES GROUP LTD,Materials,2021-07-20,8093250,660037962,-3.225806451612906,False
WYX,WESTERN YILGARN NL,Materials,2007-05-25,7041903,7334324,22.09302325581396,False
WGX,WESTGOLD RESOURCES LIMITED.,Materials,2016-12-06,563611049,373366067,5.263157894736847,False
WBC,WESTPAC BANKING CORPORATION,Banks,1970-07-18,74497703861,283907,0.5135387488328638,False
WSI,WESTSTAR INDUSTRIAL LIMITED,Materials,2006-06-07,23814526,728646352,-4.761904761904753,False
WSP,WHISPIR LIMITED,Software & Services,2019-06-19,35454856,539212566,5.0847457627118695,False
WCN,WHITE CLIFF MINERALS LIMITED,Materials,2007-12-14,7056490,9216746,-9.999999999999993,False
WEC,WHITE ENERGY COMPANY LIMITED,Energy,1999-07-23,4259776,258460,-4.761904761904753,False
WRM,WHITE ROCK MINERALS LIMITED,Materials,2010-10-08,SUSPENDED,611961363,0.0,False
WBE,WHITEBARK ENERGY LTD,Energy,2004-03-10,7314886,273044,-33.333333333333336,False
WHF,WHITEFIELD INDUSTRIALS LIMITED,Not Applic,1971-08-02,602010286,285230,1.577909270216964,False
WHC,WHITEHAVEN COAL LIMITED,Energy,2007-06-01,5673428787,7563112,2.575757575757588,False
WHK,WHITEHAWK LIMITED,Software & Services,2018-01-24,13210172,449597322,-17.910447761194035,False
WIA,WIA GOLD LIMITED,Materials,2011-03-09,24609668,27308383,2.173913043478263,False
WOA,WIDE OPEN AGRICULTURE LTD,"Food, Beverage & Tobacco",2018-07-06,21417266,473696716,-9.090909090909099,False
WIN,WIDGIE NICKEL LIMITED,Materials,2021-09-22,71638406,676797430,0.0,False
WC8,WILDCAT RESOURCES LIMITED,Materials,2004-08-04,19198659,28499855,-6.666666666666662,False
WMC,WILUNA MINING CORPORATION LIMITED.,Materials,2006-09-28,SUSPENDED,5593091,0.0,False
WEL,WINCHESTER ENERGY LTD,Energy,2014-09-23,6122531,78438895,0.0,False
WNR,WINGARA AG LTD,"Food, Beverage & Tobacco",1990-01-31,10357008,61175,-1.612903225806453,False
WR1,WINSOME RESOURCES LIMITED,Materials,2021-11-30,223908369,686690985,4.982206405693955,False
WTN,WINTON LAND LIMITED,Real Estate Management & Development,2021-12-17,578396785,694335523,0.0,False
WTC,WISETECH GLOBAL LIMITED,Software & Services,2016-04-11,20911898795,339231743,2.2865366165653978,False
WWG,WISEWAY GROUP LIMITED,Transportation,2018-10-31,10874102,495733085,1.5625000000000013,False
WZR,WISR LIMITED,Financial Services,1989-03-16,58316803,59739,-10.416666666666663,False
WOO,WOOBOARD TECHNOLOGIES LIMITED,Software & Services,2015-07-09,3219368,277599290,20.0,False
WDS,WOODSIDE ENERGY GROUP LTD,Energy,1971-11-18,59753655293,287154,5.740859525336751,False
WOW,WOOLWORTHS GROUP LIMITED,Consumer Staples Distribution & Retail,1993-07-12,45678720249,287002,2.847754654983568,False
WML,WOOMERA MINING LIMITED,Materials,2005-09-15,9561612,3094568,-16.666666666666668,False
WOR,WORLEY LIMITED,Energy,2002-11-28,7151327578,286965,3.6242603550295875,False
WOT,WOTSO PROPERTY,Equity Real Estate Investment Trusts (REITs),2011-10-28,189497938,39358612,-12.781954887218054,False
WRK,WRKR LTD,Software & Services,2016-12-19,33061315,373330958,-3.8461538461538365,False
WTL,WT FINANCIAL GROUP LIMITED,Financial Services,2015-03-09,29749933,85346187,1.1235955056179785,False
X2M,X2M CONNECT LIMITED,Technology Hardware & Equipment,2021-09-22,13291252,673227015,-5.33333333333332,False
XAM,XANADU MINES LTD,Materials,2010-12-21,60599495,27459186,12.12121212121211,False
XTC,XANTIPPE RESOURCES LIMITED,Materials,2007-08-15,47610449,7892777,-20.0,False
XRO,XERO LIMITED,Software & Services,2012-11-08,13367887877,51013249,-2.8439748201438704,False
XPN,XPON TECHNOLOGIES GROUP LIMITED,Software & Services,2021-12-16,33396899,691051128,-8.33333333333333,False
XRG,XREALITY GROUP LTD,Consumer Services,2013-01-18,19714518,52015058,2.2727272727272747,False
XF1,XREF LIMITED,Software & Services,2007-04-18,31649969,6945232,5.555555555555561,False
XRF,XRF SCIENTIFIC LIMITED,Capital Goods,2006-10-31,139790771,5593096,7.329842931937168,False
XST,XSTATE RESOURCES LIMITED,Energy,1988-01-14,3536711,792954950,20.0,False
XTE,XTEK LIMITED.,Capital Goods,2005-09-15,44266341,3105258,-5.3763440860215095,False
YAL,YANCOAL AUSTRALIA LIMITED,Energy,2012-06-28,7117168565,47163803,-1.2499999999999893,False
YRL,YANDAL RESOURCES LIMITED,Materials,2018-12-14,13571065,506309988,-3.2967032967032996,False
YBR,YELLOW BRICK ROAD HOLDINGS LIMITED,Financial Services,2008-01-31,25457753,9687363,-7.142857142857149,False
YOJ,YOJEE LIMITED,Software & Services,2010-12-02,30603485,27155472,25.000000000000004,False
YOW,YOWIE GROUP LTD,"Food, Beverage & Tobacco",1999-09-15,8961284,1742033,0.0,False
YPB,YPB GROUP LTD,Commercial & Professional Services,2005-03-07,1857747,1418412,-30.0,False
